Date (GMT -3);Load (KW);Irradiation (W/m2);PV generation base (100kW);P [W];PV [W]
08.11.2024 16:00;371,8;91,897;7,9497;371795,1584;0
08.11.2024 17:00;392,05;8,1223;0,3508;392052,6733;0
08.11.2024 18:00;397,17;0;-0,005;397172,5845;0
08.11.2024 19:00;403,6;0;-0,005;403597,0535;0
08.11.2024 20:00;383,51;0;-0,005;383507,4387;0
08.11.2024 21:00;365,87;0;-0,005;365868,6981;0
08.11.2024 22:00;354,35;0;-0,005;354350,5936;0
08.11.2024 23:00;348,02;0;-0,005;348020,7443;0
09.11.2024 00:00;339,85;0;-0,005;339849,6323;0
09.11.2024 01:00;348,98;0;-0,005;348978,0579;0
09.11.2024 02:00;363,96;0;-0,005;363961,0443;0
09.11.2024 03:00;352,7;0;-0,005;352698,3643;0
09.11.2024 04:00;304,14;0;-0,005;304142,4103;0
09.11.2024 05:00;320,05;0;-0,005;320049,3164;0
09.11.2024 06:00;323,96;60,408;4,1337;323961,38;0
09.11.2024 07:00;344,41;242,63;20,989;344412,5443;28862,29271
09.11.2024 08:00;343,89;294,15;26,665;343892,8833;54989,11353
09.11.2024 09:00;334,03;193,94;17,478;334025,3143;63233,97512
09.11.2024 10:00;352,71;478,23;42,961;352710,1974;59080,30106
09.11.2024 11:00;398,15;187,67;16,855;398145,7214;54593,13084
09.11.2024 12:00;398,9;362,49;32,799;398896,5836;56667,42245
09.11.2024 13:00;377,87;350,08;31,47;377874,4965;40713,19258
09.11.2024 14:00;363,51;398,55;35,844;363511,9781;17857,75027
09.11.2024 15:00;340,61;502,36;44,662;340608,963;0
09.11.2024 16:00;356,75;338,73;28,346;356750,6027;0
09.11.2024 17:00;333,76;93,121;5,2081;333755,9814;0
09.11.2024 18:00;414,89;0;-0,005;414893,4631;0
09.11.2024 19:00;459,41;0;-0,005;459407,5165;0
09.11.2024 20:00;466,45;0;-0,005;466446,2433;0
09.11.2024 21:00;447,58;0;-0,005;447576,0193;0
09.11.2024 22:00;288,33;0;-0,005;288332,077;0
09.11.2024 23:00;389,89;0;-0,005;389892,5629;0
10.11.2024 00:00;389,26;0;-0,005;389257,6523;0
10.11.2024 01:00;395,9;0;-0,005;395899,8489;0
10.11.2024 02:00;425,54;0;-0,005;425535,2859;0
10.11.2024 03:00;404,59;0;-0,005;404594,4901;0
10.11.2024 04:00;361,88;0;-0,005;361875,4196;0
10.11.2024 05:00;358,76;0;-0,005;358757,1106;0
10.11.2024 06:00;345,5;34,324;2,6848;345501,3657;28825,83855
10.11.2024 07:00;353,63;156,44;13,887;353630,1117;45016,26778
10.11.2024 08:00;346,34;165,84;14,896;346343,4372;58318,03857
10.11.2024 09:00;367,57;270,27;24,468;367573,8678;64874,22938
10.11.2024 10:00;370,17;387,53;34,838;370165,3061;54594,74548
10.11.2024 11:00;405,49;477,48;42,766;405487,5183;54896,24458
10.11.2024 12:00;417,71;385,03;34,484;417712,8143;46952,88313
10.11.2024 13:00;409,21;319,08;28,637;409209,3964;20242,129
10.11.2024 14:00;384,26;241,03;21,596;384257,5378;4242,906066
10.11.2024 15:00;374,26;158,31;14,045;374258,2855;0
10.11.2024 16:00;460,71;26,732;1,9787;460714,6301;0
10.11.2024 17:00;512,97;34,703;2,6929;512970,108;0
10.11.2024 18:00;505,28;0;-0,005;505279,5639;0
10.11.2024 19:00;505,52;0;-0,005;505523,7732;0
10.11.2024 20:00;482,65;0;-0,005;482651,1841;0
10.11.2024 21:00;455,33;0;-0,005;455327,8809;0
10.11.2024 22:00;443,91;0;-0,005;443908,2031;0
10.11.2024 23:00;434,86;0;-0,005;434858,5281;0
11.11.2024 00:00;426,76;0;-0,005;426761,3144;0
11.11.2024 01:00;405,88;0;-0,005;405877,8381;0
11.11.2024 02:00;441,49;0;-0,005;441486,1221;0
11.11.2024 03:00;442,58;0;-0,005;442579,4525;0
11.11.2024 04:00;391,89;0;-0,005;391891,7923;0
11.11.2024 05:00;390,03;0;-0,005;390032,5775;0
11.11.2024 06:00;368,72;33,186;2,5927;368724,1592;24322,65395
11.11.2024 07:00;361,43;97,247;8,5498;361433,4106;47119,10508
11.11.2024 08:00;367,61;125,6;11,218;367609,9014;59852,37893
11.11.2024 09:00;369,68;149,23;13,415;369680,7861;66503,92778
11.11.2024 10:00;380,38;212,26;19,262;380377,327;67525,82259
11.11.2024 11:00;397,84;257,4;23,406;397843,3609;62519,68092
11.11.2024 12:00;379,38;282,68;25,675;379376,9684;56355,34583
11.11.2024 13:00;378,96;296,2;26,863;378955,8334;44164,4081
11.11.2024 14:00;371,14;222,23;20,087;371137,1078;29423,53492
11.11.2024 15:00;388,11;139,15;12,406;388106,7429;14792,17936
11.11.2024 16:00;488,39;82,013;7,0814;488385,2386;0
11.11.2024 17:00;461,24;15,174;0,9839;461242,691;0
11.11.2024 18:00;467,86;0;-0,005;467861,4807;0
11.11.2024 19:00;457,41;0;-0,005;457412,468;0
11.11.2024 20:00;448,22;0;-0,005;448215,4694;0
11.11.2024 21:00;429,88;0;-0,005;429875,9689;0
11.11.2024 22:00;413,32;0;-0,005;413321,0602;0
11.11.2024 23:00;403,27;0;-0,005;403266,9601;0
12.11.2024 00:00;404,94;0;-0,005;404937,7365;0
12.11.2024 01:00;432,57;0;-0,005;432572,9294;0
12.11.2024 02:00;454,04;0;-0,005;454041,1224;0
12.11.2024 03:00;428,59;0;-0,005;428585,2356;0
12.11.2024 04:00;384,3;0;-0,005;384303,978;0
12.11.2024 05:00;365,46;0;-0,005;365461,4563;0
12.11.2024 06:00;368,53;16,567;1,1268;368533,9279;260,2849925
12.11.2024 07:00;365,11;76,448;6,6889;365109,9625;11834,2807
12.11.2024 08:00;384,48;140,19;12,725;384478,1036;17276,46106
12.11.2024 09:00;379,81;184,04;16,797;379813,2248;26495,10933
12.11.2024 10:00;404,73;219,48;20,095;404727,7298;41946,10502
12.11.2024 11:00;413,96;196,45;18,029;413963,0585;38940,03607
12.11.2024 12:00;440,02;237,66;21,913;440020,5383;39961,45763
12.11.2024 13:00;412,82;210,14;19,2;412819,4809;41561,76208
12.11.2024 14:00;386,21;171,49;15,567;386213,6307;17632,06868
12.11.2024 15:00;388,6;115,58;10,322;388598,5718;0
12.11.2024 16:00;449,73;44,012;3,6064;449728,4012;0
12.11.2024 17:00;474,14;18,51;1,2908;474138,3133;0
12.11.2024 18:00;483,22;0;-0,005;483218,4143;0
12.11.2024 19:00;469,96;0;-0,005;469958,1223;0
12.11.2024 20:00;462,18;0;-0,005;462183,3878;0
12.11.2024 21:00;443,26;0;-0,005;443264,2517;0
12.11.2024 22:00;428,19;0;-0,005;428194,519;0
12.11.2024 23:00;423,75;0;-0,005;423754,0207;0
13.11.2024 00:00;416,94;0;-0,005;416943,9087;0
13.11.2024 01:00;418,73;0;-0,005;418728,1876;0
13.11.2024 02:00;446,27;0;-0,005;446273,9716;0
13.11.2024 03:00;437,96;0;-0,005;437963,15;0
13.11.2024 04:00;369,56;0;-0,005;369563,942;0
13.11.2024 05:00;366,64;0;-0,005;366638,2217;0
13.11.2024 06:00;368,3;49,21;3,7416;368301,8265;0
13.11.2024 07:00;377,63;223,98;19,808;377631,8436;0
13.11.2024 08:00;392,68;436,87;39,803;392679,5349;3318,819252
13.11.2024 09:00;378,44;479,27;43,584;378435,1196;21136,42474
13.11.2024 10:00;409,87;372,84;33,866;409873,7183;17120,65956
13.11.2024 11:00;457,52;439,13;39,856;457521,4691;13069,01548
13.11.2024 12:00;457,54;530,48;47,687;457541,1224;10624,28602
13.11.2024 13:00;433,79;642,57;57,109;433792,4576;9152,586006
13.11.2024 14:00;424,38;736,4;64,382;424375,6409;3083,221198
13.11.2024 15:00;417,31;654,64;57,112;417312,9501;0
13.11.2024 16:00;513,61;368,41;30,698;513610,817;0
13.11.2024 17:00;532,99;97,814;5,3616;532992,4316;0
13.11.2024 18:00;543,82;0;-0,005;543821,9757;0
13.11.2024 19:00;535,58;0;-0,005;535582,1838;0
13.11.2024 20:00;498,62;0;-0,005;498616,684;0
13.11.2024 21:00;472,44;0;-0,005;472437,3474;0
13.11.2024 22:00;459,68;0;-0,005;459681,2592;0
13.11.2024 23:00;276,15;0;-0,005;276154,5944;0
14.11.2024 00:00;359,5;0;-0,005;359504,631;0
14.11.2024 01:00;370,78;0;-0,005;370776,741;0
14.11.2024 02:00;400,35;0;-0,005;400353,3554;0
14.11.2024 03:00;396,38;0;-0,005;396384,613;0
14.11.2024 04:00;340,88;0;-0,005;340880,2261;0
14.11.2024 05:00;335,64;0;-0,005;335642,395;0
14.11.2024 06:00;332,82;60,463;4,2402;332819,1605;2272,740585
14.11.2024 07:00;338,16;139,46;12,574;338159,6832;11689,84276
14.11.2024 08:00;347,56;312,96;28,825;347564,5599;38115,31677
14.11.2024 09:00;375,17;770,62;68,062;375170,166;58554,086
14.11.2024 10:00;391,72;1028,7;85,574;391724,8001;48525,18441
14.11.2024 11:00;412,64;994,32;82,871;412643,3716;47640,24474
14.11.2024 12:00;417,24;443,81;39,918;417240,8981;31503,80915
14.11.2024 13:00;397,76;466,36;41,774;397762,2604;25646,71814
14.11.2024 14:00;391,08;431,63;38,767;391079,0863;15795,69113
14.11.2024 15:00;377,06;329,12;29,642;377062,6602;9187,630226
14.11.2024 16:00;512,46;29,689;2,2572;512462,326;0
14.11.2024 17:00;532,02;12,028;0,704;532019,2566;0
14.11.2024 18:00;511,88;0;-0,005;511875,9155;0
14.11.2024 19:00;500,17;0;-0,005;500172,8745;0
14.11.2024 20:00;462,52;0;-0,005;462520,6451;0
14.11.2024 21:00;444,44;0;-0,005;444443,3136;0
14.11.2024 22:00;438,27;0;-0,005;438270,6375;0
14.11.2024 23:00;435,53;0;-0,005;435531,5857;0
15.11.2024 00:00;418,72;0;-0,005;418722,4808;0
15.11.2024 01:00;424,83;0;-0,005;424832,1228;0
15.11.2024 02:00;426,22;0;-0,005;426218,6584;0
15.11.2024 03:00;394,69;0;-0,005;394688,8962;0
15.11.2024 04:00;366,29;0;-0,005;366288,6276;0
15.11.2024 05:00;383,31;0;-0,005;383307,1442;0
15.11.2024 06:00;376,92;70,299;4,0524;376923,4924;13024,44773
15.11.2024 07:00;383,82;295,63;25,229;383815,0864;39496,89712
15.11.2024 08:00;399,19;540,48;49,274;399192,4057;58004,15403
15.11.2024 09:00;400,03;750,41;67,044;400027,504;61039,779
15.11.2024 10:00;420,93;901,84;78,352;420933,5632;56952,99067
15.11.2024 11:00;457,56;989,37;83,956;457563,7436;52456,19681
15.11.2024 12:00;447,87;998,86;84,154;447873,703;55174,31672
15.11.2024 13:00;428,94;923,3;79,014;428937,6526;40391,86957
15.11.2024 14:00;405,55;777,11;67,95;405546,2036;28852,97993
15.11.2024 15:00;378,55;569,76;50,774;378548,4772;15005,17966
15.11.2024 16:00;505,05;326,06;27,499;505048,7823;0
15.11.2024 17:00;580,26;88,735;4,899;580259,4452;0
15.11.2024 18:00;579,46;0;-0,005;579455,5206;0
15.11.2024 19:00;552,54;0;-0,005;552543,6554;0
15.11.2024 20:00;521,6;0;-0,005;521599,5483;0
15.11.2024 21:00;495,97;0;-0,005;495966,0339;0
15.11.2024 22:00;479,89;0;-0,005;479892,189;0
15.11.2024 23:00;469,59;0;-0,005;469587,7838;0
16.11.2024 00:00;460,78;0;-0,005;460780,8304;0
16.11.2024 01:00;465,12;0;-0,005;465122,5204;0
16.11.2024 02:00;470,41;0;-0,005;470412,0789;0
16.11.2024 03:00;438,6;0;-0,005;438601,6235;0
16.11.2024 04:00;389,3;0;-0,005;389301,5823;0
16.11.2024 05:00;369,78;0;-0,005;369775,5966;0
16.11.2024 06:00;381,41;65,667;3,7671;381407,3029;24262,64492
16.11.2024 07:00;414,29;279,88;23,934;414294,3726;45100,60519
16.11.2024 08:00;421,13;519,78;47,342;421130,5084;58783,41485
16.11.2024 09:00;416;722,81;64,531;415997,9019;65570,3955
16.11.2024 10:00;437,52;871,99;75,658;437515,2512;60304,32765
16.11.2024 11:00;447,47;948,18;80,353;447472,2977;42643,84087
16.11.2024 12:00;452,2;953,47;80,266;452199,0128;53781,17637
16.11.2024 13:00;441,94;884,13;75,465;441942,688;45571,15222
16.11.2024 14:00;406,96;740,34;64,444;406961,937;29819,01638
16.11.2024 15:00;390,59;539,37;47,743;390587,5931;0
16.11.2024 16:00;479,73;301,83;25,303;479726,181;0
16.11.2024 17:00;505,82;80,357;4,5898;505815,3381;0
16.11.2024 18:00;467,32;0;-0,005;467320,4803;0
16.11.2024 19:00;472,93;0;-0,005;472930,7098;0
16.11.2024 20:00;464,92;0;-0,005;464923,8968;0
16.11.2024 21:00;442,76;0;-0,005;442761,1542;0
16.11.2024 22:00;432,1;0;-0,005;432102,8519;0
16.11.2024 23:00;413,64;0;-0,005;413644,783;0
17.11.2024 00:00;402,21;0;-0,005;402213,6917;0
17.11.2024 01:00;374,38;0;-0,005;374382,164;0
17.11.2024 02:00;310,58;0;-0,005;310575,3021;0
17.11.2024 03:00;306,21;0;-0,005;306214,8895;0
17.11.2024 04:00;302,41;0;-0,005;302407,6385;0
17.11.2024 05:00;253,36;0;-0,005;253357,2807;0
17.11.2024 06:00;244,46;60,32;3,6299;244457,8285;4760,809352
17.11.2024 07:00;263,19;259,49;22,319;263188,1027;6677,408976
17.11.2024 08:00;283,2;490,51;44,682;283200,8438;206,1992944
17.11.2024 09:00;284,23;692,04;61,911;284225,0061;5568,905651
17.11.2024 10:00;302,58;839,72;73,122;302584,6558;14084,98812
17.11.2024 11:00;333,51;919,01;78,289;333514,8468;8725,387219
17.11.2024 12:00;324,77;933,01;78,822;324771,4233;6617,242288
17.11.2024 13:00;316,42;862,96;73,857;316415,1382;4206,682052
17.11.2024 14:00;328,61;727,99;63,419;328605,2322;37,20158624
17.11.2024 15:00;282,35;534,1;47,233;282347,5952;0
17.11.2024 16:00;335,32;301,62;25,249;335324,1959;0
17.11.2024 17:00;238,39;80,698;4,6081;238391,3651;0
17.11.2024 18:00;347,14;0;-0,005;347141,9907;0
17.11.2024 19:00;342,46;0;-0,005;342464,1037;0
17.11.2024 20:00;345,55;0;-0,005;345549,4614;0
17.11.2024 21:00;334,31;0;-0,005;334314,0717;0
17.11.2024 22:00;325,42;0;-0,005;325423,6374;0
17.11.2024 23:00;316,11;0;-0,005;316106,1325;0
18.11.2024 00:00;308,76;0;-0,005;308758,9874;0
18.11.2024 01:00;316,24;0;-0,005;316244,1711;0
18.11.2024 02:00;334,72;0;-0,005;334723,6862;0
18.11.2024 03:00;347,62;0;-0,005;347617,5232;0
18.11.2024 04:00;324,47;0;-0,005;324467,6514;0
18.11.2024 05:00;313,52;0;-0,005;313516,3345;0
18.11.2024 06:00;353,26;65,644;3,7088;353256,6376;0
18.11.2024 07:00;300,73;284,86;24,002;300733,0284;6452,533703
18.11.2024 08:00;259,6;531,91;47,884;259597,3587;38674,65538
18.11.2024 09:00;340,01;749,49;65,976;340006,4011;55080,63771
18.11.2024 10:00;395,43;907,23;77,379;395433,0521;56760,06789
18.11.2024 11:00;387,14;987,92;81,869;387139,7095;55218,83658
18.11.2024 12:00;365,58;999,27;81,809;365580,4825;46589,37742
18.11.2024 13:00;337,33;925,9;77,185;337325,8896;33356,69358
18.11.2024 14:00;337,34;777,32;66,621;337340,1794;20307,68227
18.11.2024 15:00;297,64;565,6;49,426;297636,4136;14971,07779
18.11.2024 16:00;459,25;318,49;26,329;459248,8403;0
18.11.2024 17:00;464,47;86,096;4,7754;464468,0099;0
18.11.2024 18:00;450,66;0;-0,005;450656,9519;0
18.11.2024 19:00;432,32;0;-0,005;432324,6307;0
18.11.2024 20:00;425,59;0;-0,005;425587,9898;0
18.11.2024 21:00;412,11;0;-0,005;412114,6317;0
18.11.2024 22:00;399,71;0;-0,005;399711,1969;0
18.11.2024 23:00;397,57;0;-0,005;397572,3419;0
19.11.2024 00:00;390,97;0;-0,005;390970,5124;0
19.11.2024 01:00;407,38;0;-0,005;407381,1569;0
19.11.2024 02:00;306,04;0;-0,005;306044,6701;0
19.11.2024 03:00;0;0;-0,005;0;0
19.11.2024 04:00;0;0;-0,005;0;0
19.11.2024 05:00;0;0;-0,005;0;0
19.11.2024 06:00;0;60,491;3,7447;0;2557,42801
19.11.2024 07:00;0;254,4;21,659;0;9417,142484
19.11.2024 08:00;0;478,24;43,232;0;46404,6422
19.11.2024 09:00;190,2;678,14;60,31;190201,0167;55753,12862
19.11.2024 10:00;187,34;805,78;69,967;187338,2912;59143,36628
19.11.2024 11:00;207,58;911,36;77,258;207580,5321;28068,65512
19.11.2024 12:00;259,58;887,24;75,207;259578,8498;6707,195792
19.11.2024 13:00;298,53;790,82;68,113;298531,4255;6731,100368
19.11.2024 14:00;377,94;658,2;57,632;377936,5616;40,92314994
19.11.2024 15:00;373,31;471,2;41,759;373305,4504;0
19.11.2024 16:00;447,39;272,69;23,073;447387,4283;0
19.11.2024 17:00;470,35;75,852;4,9775;470353,4241;0
19.11.2024 18:00;458,3;0;-0,005;458302,5589;0
19.11.2024 19:00;448,32;0;-0,005;448319,8242;0
19.11.2024 20:00;444,38;0;-0,005;444376,7776;0
19.11.2024 21:00;428,26;0;-0,005;428262,5732;0
19.11.2024 22:00;420,35;0;-0,005;420354,9881;0
19.11.2024 23:00;415,78;0;-0,005;415780,899;0
20.11.2024 00:00;408,07;0;-0,005;408069,0079;0
20.11.2024 01:00;396,42;0;-0,005;396417,038;0
20.11.2024 02:00;410,32;0;-0,005;410317,6727;0
20.11.2024 03:00;398,12;0;-0,005;398120,4987;0
20.11.2024 04:00;362,31;0;-0,005;362309,639;0
20.11.2024 05:00;337,66;0;-0,005;337662,529;0
20.11.2024 06:00;367,15;27,288;2,1062;367149,2081;7591,623422
20.11.2024 07:00;365,74;114,03;10,283;365736,6714;13217,63312
20.11.2024 08:00;370,27;280,04;25,903;370267,395;29510,63454
20.11.2024 09:00;336,95;446,05;40,976;336952,6215;40818,75495
20.11.2024 10:00;326,69;486,97;44,481;326693,7332;49719,94734
20.11.2024 11:00;343,3;509,35;46,292;343299,4308;55438,39638
20.11.2024 12:00;333,98;558,12;50,584;333979,3701;47687,76283
20.11.2024 13:00;339,06;579,62;52,214;339064,4226;42004,27596
20.11.2024 14:00;305,01;565,14;50,901;305013,0997;27971,6648
20.11.2024 15:00;295,09;426,41;38,571;295089,7522;10482,40597
20.11.2024 16:00;372,94;267,95;23,201;372937,149;0
20.11.2024 17:00;390,16;90,826;6,0419;390158,165;0
20.11.2024 18:00;403,32;0;-0,005;403318,6188;0
20.11.2024 19:00;403,79;0;-0,005;403793,2358;0
20.11.2024 20:00;387,48;0;-0,005;387481,2088;0
20.11.2024 21:00;378,85;0;-0,005;378846,817;0
20.11.2024 22:00;371,1;0;-0,005;371100,5173;0
20.11.2024 23:00;359,5;0;-0,005;359495,43;0
21.11.2024 00:00;352,89;0;-0,005;352888,5574;0
21.11.2024 01:00;357,9;0;-0,005;357902,1072;0
21.11.2024 02:00;386,81;0;-0,005;386810,1273;0
21.11.2024 03:00;375,33;0;-0,005;375331,8481;0
21.11.2024 04:00;351,22;0;-0,005;351216,8427;0
21.11.2024 05:00;356,63;0;-0,005;356630,2795;0
21.11.2024 06:00;355,01;53,518;3,6799;355011,9629;1680,392429
21.11.2024 07:00;367,11;228,92;19,818;367110,5728;34473,98827
21.11.2024 08:00;375,59;387,77;35,403;375592,5522;55548,72278
21.11.2024 09:00;375,1;379,23;34,689;375097,5189;62555,14835
21.11.2024 10:00;412,22;471,36;42,785;412219,1544;57049,47023
21.11.2024 11:00;425,23;678,34;60,338;425225,3494;51279,52935
21.11.2024 12:00;454,91;575,58;51,544;454914,3143;53680,47699
21.11.2024 13:00;445,97;429,16;38,679;445967,6361;45221,43164
21.11.2024 14:00;401,82;377,72;34,106;401820,0531;3412,267597
21.11.2024 15:00;351,39;382,36;34,422;351392,4637;832,1370401
21.11.2024 16:00;413,12;256,58;22,155;413122,9706;0
21.11.2024 17:00;458,39;93,395;6,388;458391,4871;0
21.11.2024 18:00;448,48;0;-0,005;448477,6077;0
21.11.2024 19:00;426,06;0;-0,005;426055,5496;0
21.11.2024 20:00;413,99;0;-0,005;413991,8442;0
21.11.2024 21:00;405,78;0;-0,005;405779,4113;0
21.11.2024 22:00;392,31;0;-0,005;392312,767;0
21.11.2024 23:00;383,03;0;-0,005;383032,3029;0
22.11.2024 00:00;381,16;0;-0,005;381162,2238;0
22.11.2024 01:00;395,69;0;-0,005;395685,4858;0
22.11.2024 02:00;402,59;0;-0,005;402592,6285;0
22.11.2024 03:00;398,74;0;-0,005;398735,6186;0
22.11.2024 04:00;362,1;0;-0,005;362101,6693;0
22.11.2024 05:00;357,72;0;-0,005;357715,4999;0
22.11.2024 06:00;370,32;17,001;1,1629;370323,0667;0
22.11.2024 07:00;367,59;236,07;20,622;367592,1783;12537,22432
22.11.2024 08:00;376,15;278,95;25,452;376148,7122;21635,40968
22.11.2024 09:00;398,71;345,09;31,466;398711,0596;37669,05746
22.11.2024 10:00;424,1;227,74;20,686;424097,5113;43952,66059
22.11.2024 11:00;469,73;372,16;33,914;469732,7194;46264,36488
22.11.2024 12:00;464,63;217,89;19,739;464631,9656;43908,04691
22.11.2024 13:00;422,7;254,88;23,137;422697,3877;36105,88201
22.11.2024 14:00;388,46;602,06;53,677;388457,6416;17292,09684
22.11.2024 15:00;357,16;522,45;46,556;357162,8571;5737,559774
22.11.2024 16:00;406,98;297,76;25,174;406982,3303;0
22.11.2024 17:00;440,89;93,446;5,9513;440894,9127;0
22.11.2024 18:00;446,66;0;-0,005;446660,3394;0
22.11.2024 19:00;446,28;0;-0,005;446280,5939;0
22.11.2024 20:00;428,27;0;-0,005;428270,5383;0
22.11.2024 21:00;417,47;0;-0,005;417466,2323;0
22.11.2024 22:00;406,19;0;-0,005;406191,2003;0
22.11.2024 23:00;389,4;0;-0,005;389396,4767;0
23.11.2024 00:00;386,7;0;-0,005;386700,3632;0
23.11.2024 01:00;389,38;0;-0,005;389377,7313;0
23.11.2024 02:00;404,05;0;-0,005;404052,1774;0
23.11.2024 03:00;388,77;0;-0,005;388773,0865;0
23.11.2024 04:00;346,99;0;-0,005;346989,6317;0
23.11.2024 05:00;327,88;0;-0,005;327881,6299;0
23.11.2024 06:00;311,21;64,138;4,4652;311213,6993;10723,03467
23.11.2024 07:00;313,94;51,074;4,312;313941,8869;36219,31945
23.11.2024 08:00;328,76;86,482;7,6545;328761,7188;56302,77656
23.11.2024 09:00;347,01;195,09;17,931;347011,2228;60499,27908
23.11.2024 10:00;359,82;378,66;34,759;359823,5931;48899,19472
23.11.2024 11:00;398,88;579,07;52,578;398880,6229;53646,2715
23.11.2024 12:00;390,99;867,14;75,364;390990,5472;51581,65542
23.11.2024 13:00;399,94;426,14;38,713;399944,931;39085,31149
23.11.2024 14:00;370,61;479,43;43,38;370608,0933;32219,80767
23.11.2024 15:00;356,16;208,48;18,858;356158,8898;0
23.11.2024 16:00;421,27;216,36;18,999;421269,9814;0
23.11.2024 17:00;434,61;84,511;5,7315;434608,2916;0
23.11.2024 18:00;472;0;-0,005;471998,6343;0
23.11.2024 19:00;474,09;0;-0,005;474093,9636;0
23.11.2024 20:00;455,73;0;-0,005;455734,1156;0
23.11.2024 21:00;432,87;0;-0,005;432870,697;0
23.11.2024 22:00;420,71;0;-0,005;420709,8999;0
23.11.2024 23:00;410,01;0;-0,005;410011,261;0
24.11.2024 00:00;309,25;0;-0,005;309254,4861;0
24.11.2024 01:00;0;0;-0,005;0;0
24.11.2024 02:00;0;0;-0,005;0;0
24.11.2024 03:00;0;0;-0,005;0;0
24.11.2024 04:00;0;0;-0,005;0;0
24.11.2024 05:00;0;0;-0,005;0;0
24.11.2024 06:00;242,07;9,1061;0,4569;242069,6983;10270,77695
24.11.2024 07:00;244,95;104,87;9,3055;244951,5457;19168,4142
24.11.2024 08:00;227,44;116,68;10,442;227439,3616;38364,09223
24.11.2024 09:00;221,25;247,81;22,715;221247,6807;45853,97234
24.11.2024 10:00;231,56;157,63;14,335;231557,0946;56026,32966
24.11.2024 11:00;236,5;222,42;20,288;236496,624;42451,27343
24.11.2024 12:00;266,24;348,84;31,751;266242,0235;16111,11865
24.11.2024 13:00;263,26;295,97;26,9;263258,8577;2042,037566
24.11.2024 14:00;298,26;358,42;32,557;298255,6152;124,2844835
24.11.2024 15:00;308,37;381,25;34,395;308366,8594;0
24.11.2024 16:00;344,29;235,15;20,546;344289,4135;0
24.11.2024 17:00;361,76;77,288;5,0046;361760,5438;0
24.11.2024 18:00;348,24;0;-0,005;348237,5793;0
24.11.2024 19:00;338,83;0;-0,005;338825,7675;0
24.11.2024 20:00;339,2;0;-0,005;339196,312;0
24.11.2024 21:00;345,44;0;-0,005;345437,0804;0
24.11.2024 22:00;340,31;0;-0,005;340311,2335;0
24.11.2024 23:00;329,29;0;-0,005;329294,9448;0
25.11.2024 00:00;325,7;0;-0,005;325697,197;0
25.11.2024 01:00;326,51;0;-0,005;326509,1019;0
25.11.2024 02:00;366,02;0;-0,005;366024,292;0
25.11.2024 03:00;354,49;0;-0,005;354493,1946;0
25.11.2024 04:00;335,16;0;-0,005;335161,0184;0
25.11.2024 05:00;345,8;0;-0,005;345797,2336;0
25.11.2024 06:00;309,74;57,954;3,7163;309735,8704;12514,03068
25.11.2024 07:00;306,37;233,59;20,278;306371,4218;32426,70877
25.11.2024 08:00;296,9;598,86;53,452;296903,7857;51303,14409
25.11.2024 09:00;292,32;701,48;62,423;292317,6575;58882,09882
25.11.2024 10:00;292,61;710,34;62,812;292610,8551;59741,38071
25.11.2024 11:00;308,72;713,13;62,94;308717,1097;59824,94897
25.11.2024 12:00;318,13;722,96;63,527;318128,0212;56584,91634
25.11.2024 13:00;316,76;573,08;51,101;316762,1155;46647,4189
25.11.2024 14:00;316,06;415,56;37,439;316062,4771;31390,03479
25.11.2024 15:00;231,21;244,27;22,055;231205,4176;15714,56572
25.11.2024 16:00;306,06;129,32;11,458;306059,5703;1318,072502
25.11.2024 17:00;331,47;10,746;0,5927;331467,392;0
25.11.2024 18:00;327,16;0;-0,005;327164,2227;0
25.11.2024 19:00;305,62;0;-0,005;305622,5815;0
25.11.2024 20:00;300,96;0;-0,005;300962,7686;0
25.11.2024 21:00;299,18;0;-0,005;299176,1703;0
25.11.2024 22:00;289,07;0;-0,005;289074,1882;0
25.11.2024 23:00;282,6;0;-0,005;282598,4116;0
26.11.2024 00:00;279,13;0;-0,005;279128,4637;0
