;temp_air;relative_humidity;wind_speed;wind_direction;pressure
2024-08-13 09:00:00;23,59;96,2;0,62;25,0;100430,0
2024-08-13 10:00:00;23,67;96,2;0,69;74,0;100500,0
2024-08-13 11:00:00;23,54;96,2;0,69;109,0;100560,0
2024-08-13 12:00:00;23,86;96,2;0,62;55,0;100610,0
2024-08-13 13:00:00;24,75;93,15;0,28;20,0;100700,0
2024-08-13 14:00:00;25,67;84,5;0,28;349,0;100720,0
2024-08-13 15:00:00;26,82;79,3;0,21;2,0;100680,0
2024-08-13 16:00:00;28,15;74,4;0,28;29,0;100560,0
2024-08-13 17:00:00;27,34;79,35;0,62;63,0;100430,0
2024-08-13 18:00:00;27,51;79,35;0,76;18,0;100290,0
2024-08-13 19:00:00;28,73;65,3;0,9;34,0;100240,0
2024-08-13 20:00:00;27,39;71,9;0,41;359,0;100160,0
2024-08-13 21:00:00;26,79;81,9;0,41;339,0;100080,0
2024-08-13 22:00:00;26,36;87,35;0,41;5,0;100100,0
2024-08-13 23:00:00;26,04;84,55;0,69;351,0;100150,0
2024-08-14 00:00:00;25,5;87,3;0,55;333,0;100240,0
2024-08-14 01:00:00;24,92;93,15;0,69;319,0;100330,0
2024-08-14 02:00:00;24,81;93,15;0,62;335,0;100430,0
2024-08-14 03:00:00;24,18;93,1;1,1;337,0;100500,0
2024-08-14 04:00:00;24,33;96,2;1,31;326,0;100530,0
2024-08-14 05:00:00;24,08;96,2;1,31;320,0;100510,0
2024-08-14 06:00:00;23,94;99,4;1,38;313,0;100420,0
2024-08-14 07:00:00;24,08;96,2;1,45;309,0;100360,0
2024-08-14 08:00:00;23,95;99,4;1,38;307,0;100350,0
2024-08-14 09:00:00;23,87;96,2;1,31;306,0;100360,0
2024-08-14 10:00:00;23,85;93,1;1,38;314,0;100420,0
2024-08-14 11:00:00;23,91;96,2;1,17;323,0;100470,0
2024-08-14 12:00:00;25,26;90,2;0,9;326,0;100580,0
2024-08-14 13:00:00;26,71;84,6;0,9;321,0;100670,0
2024-08-14 14:00:00;27,74;81,95;0,83;300,0;100710,0
2024-08-14 15:00:00;28,67;79,5;0,76;308,0;100680,0
2024-08-14 16:00:00;29,97;67,7;0,62;350,0;100560,0
2024-08-14 17:00:00;27,31;81,95;0,48;53,0;100440,0
2024-08-14 18:00:00;26,9;81,9;0,07;281,0;100320,0
2024-08-14 19:00:00;29,83;67,7;0,69;356,0;100250,0
2024-08-14 20:00:00;27,15;84,65;0,14;149,0;100150,0
2024-08-14 21:00:00;26,39;90,25;0,21;349,0;100110,0
2024-08-14 22:00:00;25,94;93,2;0,48;9,0;100200,0
2024-08-14 23:00:00;25,63;93,2;0,9;10,0;100250,0
2024-08-15 00:00:00;25,3;93,15;0,9;15,0;100330,0
2024-08-15 01:00:00;25,07;93,15;1,17;16,0;100410,0
2024-08-15 02:00:00;24,94;96,2;1,24;351,0;100530,0
2024-08-15 03:00:00;24,8;93,15;1,24;346,0;100580,0
2024-08-15 04:00:00;24,59;93,15;1,03;331,0;100580,0
2024-08-15 05:00:00;24,25;93,1;1,1;296,0;100540,0
2024-08-15 06:00:00;24,14;93,1;1,24;294,0;100470,0
2024-08-15 07:00:00;24,35;93,1;1,31;318,0;100420,0
2024-08-15 08:00:00;24,48;93,1;1,38;330,0;100390,0
2024-08-15 09:00:00;24,09;93,1;1,31;329,0;100380,0
2024-08-15 10:00:00;23,93;96,2;1,31;322,0;100470,0
2024-08-15 11:00:00;24,06;96,2;1,1;304,0;100550,0
2024-08-15 12:00:00;25,04;90,2;0,97;300,0;100610,0
2024-08-15 13:00:00;26,49;87,35;0,83;300,0;100700,0
2024-08-15 14:00:00;27,51;84,65;0,76;282,0;100760,0
2024-08-15 15:00:00;27,67;87,45;0,48;335,0;100710,0
2024-08-15 16:00:00;27,43;84,65;0,28;353,0;100630,0
2024-08-15 17:00:00;27,08;84,65;0,62;43,0;100500,0
2024-08-15 18:00:00;26,92;90,25;0,55;315,0;100420,0
2024-08-15 19:00:00;29,22;69,85;1,24;332,0;100300,0
2024-08-15 20:00:00;28,35;74,4;1,24;340,0;100210,0
2024-08-15 21:00:00;27,8;79,35;1,45;354,0;100210,0
2024-08-15 22:00:00;26,79;81,9;1,45;13,0;100270,0
2024-08-15 23:00:00;25,89;87,3;1,31;24,0;100300,0
2024-08-16 00:00:00;25,36;90,2;1,1;27,0;100340,0
2024-08-16 01:00:00;25,05;90,2;1,03;22,0;100430,0
2024-08-16 02:00:00;24,9;93,15;1,1;8,0;100510,0
2024-08-16 03:00:00;24,6;93,15;1,31;8,0;100560,0
2024-08-16 04:00:00;24,45;96,2;1,31;8,0;100570,0
2024-08-16 05:00:00;24,16;96,2;1,24;355,0;100500,0
2024-08-16 06:00:00;23,9;99,4;1,24;347,0;100410,0
2024-08-16 07:00:00;23,92;99,4;1,1;360,0;100400,0
2024-08-16 08:00:00;23,87;99,4;0,97;6,0;100400,0
2024-08-16 09:00:00;23,72;99,4;1,03;9,0;100430,0
2024-08-16 10:00:00;23,62;96,2;0,83;2,0;100490,0
2024-08-16 11:00:00;23,67;96,2;0,28;4,0;100580,0
2024-08-16 12:00:00;24,47;96,2;0,14;162,0;100670,0
2024-08-16 13:00:00;25,34;90,2;0,34;209,0;100770,0
2024-08-16 14:00:00;26,67;84,6;0,28;195,0;100800,0
2024-08-16 15:00:00;27,58;81,95;0,28;170,0;100720,0
2024-08-16 16:00:00;28,5;76,85;0,69;81,0;100620,0
2024-08-16 17:00:00;27,26;79,35;0,69;51,0;100480,0
2024-08-16 18:00:00;27,55;81,95;0,21;55,0;100360,0
2024-08-16 19:00:00;28,15;79,4;0,69;77,0;100350,0
2024-08-16 20:00:00;26,62;81,9;0,21;91,0;100280,0
2024-08-16 21:00:00;26,3;87,35;0,0;61,0;100230,0
2024-08-16 22:00:00;25,93;93,2;0,28;352,0;100240,0
2024-08-16 23:00:00;25,69;90,2;0,48;296,0;100240,0
2024-08-17 00:00:00;25,18;93,15;0,48;248,0;100270,0
2024-08-17 01:00:00;24,99;93,15;0,48;249,0;100310,0
2024-08-17 02:00:00;24,66;96,2;0,48;278,0;100420,0
2024-08-17 03:00:00;24,11;96,2;0,62;293,0;100490,0
2024-08-17 04:00:00;23,54;96,2;0,9;312,0;100520,0
2024-08-17 05:00:00;23,71;99,4;1,24;322,0;100480,0
2024-08-17 06:00:00;23,78;99,4;1,1;321,0;100410,0
2024-08-17 07:00:00;23,77;99,4;1,17;330,0;100330,0
2024-08-17 08:00:00;23,64;96,2;0,83;315,0;100280,0
2024-08-17 09:00:00;23,59;96,2;0,76;296,0;100310,0
2024-08-17 10:00:00;23,57;96,2;0,9;282,0;100340,0
2024-08-17 11:00:00;23,67;96,2;0,9;282,0;100400,0
2024-08-17 12:00:00;24,52;90,15;1,1;283,0;100470,0
2024-08-17 13:00:00;25,91;84,5;0,97;294,0;100540,0
2024-08-17 14:00:00;27,45;81,95;0,69;294,0;100600,0
2024-08-17 15:00:00;28,98;79,5;0,62;289,0;100560,0
