,temp_air,ghi,gni,dhi,wind_speed
2022-03-03 03:00:00,25.52,0.0,-0.0,0.0,1.86
2022-03-03 04:00:00,25.4,0.0,-0.0,0.0,1.79
2022-03-03 05:00:00,25.34,0.0,-0.0,0.0,1.45
2022-03-03 06:00:00,25.14,0.0,-0.0,0.0,1.38
2022-03-03 07:00:00,24.96,99.0,82.34,82.0,1.52
2022-03-03 08:00:00,26.15,365.0,425.9,174.0,2.28
2022-03-03 09:00:00,27.65,454.0,203.31,320.0,2.34
2022-03-03 10:00:00,29.72,385.0,29.13,361.0,2.41
2022-03-03 11:00:00,31.6,768.0,356.24,436.0,2.28
2022-03-03 12:00:00,32.9,829.0,393.6,445.0,2.28
2022-03-03 13:00:00,33.92,897.0,577.76,347.0,2.41
2022-03-03 14:00:00,34.46,872.0,755.84,220.0,2.62
2022-03-03 15:00:00,33.87,459.0,149.92,352.0,2.97
2022-03-03 16:00:00,30.48,293.0,102.85,240.0,3.38
2022-03-03 17:00:00,29.4,90.0,10.67,87.0,2.48
2022-03-03 18:00:00,27.92,0.0,0.0,0.0,1.79
2022-03-03 19:00:00,26.96,0.0,-0.0,0.0,1.72
2022-03-03 20:00:00,26.41,0.0,-0.0,0.0,1.31
2022-03-03 21:00:00,25.78,0.0,-0.0,0.0,1.31
2022-03-03 22:00:00,25.65,0.0,-0.0,0.0,1.52
2022-03-03 23:00:00,25.51,0.0,-0.0,0.0,1.45
2022-03-04 00:00:00,25.33,0.0,-0.0,0.0,1.1
2022-03-04 01:00:00,25.15,0.0,-0.0,0.0,1.24
2022-03-04 02:00:00,24.95,0.0,-0.0,0.0,1.1
2022-03-04 03:00:00,24.86,0.0,-0.0,0.0,1.17
2022-03-04 04:00:00,24.83,0.0,-0.0,0.0,1.38
2022-03-04 05:00:00,24.86,0.0,-0.0,0.0,1.79
2022-03-04 06:00:00,24.88,0.0,-0.0,0.0,1.45
2022-03-04 07:00:00,23.64,54.0,4.8,53.0,1.17
2022-03-04 08:00:00,24.26,119.0,0.0,119.0,2.41
2022-03-04 09:00:00,25.22,222.0,3.03,220.0,2.14
2022-03-04 10:00:00,26.25,786.0,622.41,272.0,2.34
2022-03-04 11:00:00,27.44,850.0,515.19,369.0,2.55
2022-03-04 12:00:00,29.18,964.0,673.44,306.0,2.34
2022-03-04 13:00:00,30.95,914.0,614.79,328.0,2.0
2022-03-04 14:00:00,31.82,376.0,18.53,360.0,1.72
2022-03-04 15:00:00,32.46,539.0,281.39,338.0,1.45
2022-03-04 16:00:00,32.63,450.0,523.61,180.0,0.97
2022-03-04 17:00:00,31.94,191.0,256.15,119.0,0.97
2022-03-04 18:00:00,31.06,0.0,0.0,0.0,1.31
2022-03-04 19:00:00,29.64,0.0,-0.0,0.0,0.9
2022-03-04 20:00:00,30.14,0.0,-0.0,0.0,0.48
2022-03-04 21:00:00,28.98,0.0,-0.0,0.0,0.97
2022-03-04 22:00:00,28.58,0.0,-0.0,0.0,1.66
2022-03-04 23:00:00,27.73,0.0,-0.0,0.0,1.86
2022-03-05 00:00:00,26.97,0.0,-0.0,0.0,1.86
2022-03-05 01:00:00,26.36,0.0,-0.0,0.0,1.86
2022-03-05 02:00:00,25.94,0.0,-0.0,0.0,1.86
2022-03-05 03:00:00,25.61,0.0,-0.0,0.0,1.66
2022-03-05 04:00:00,25.38,0.0,-0.0,0.0,1.66
2022-03-05 05:00:00,25.3,0.0,-0.0,0.0,1.52
2022-03-05 06:00:00,25.32,0.0,-0.0,0.0,1.31
2022-03-05 07:00:00,25.6,129.0,199.99,87.0,1.38
2022-03-05 08:00:00,26.2,370.0,437.87,172.0,1.66
2022-03-05 09:00:00,27.56,0.0,0.0,0.0,2.28
2022-03-05 10:00:00,29.05,0.0,0.0,0.0,1.93
2022-03-05 11:00:00,30.46,972.0,814.73,210.0,1.66
2022-03-05 12:00:00,31.77,1014.0,797.14,234.0,1.38
2022-03-05 13:00:00,32.89,993.0,815.23,215.0,1.24
2022-03-05 14:00:00,33.99,758.0,461.58,359.0,1.1
2022-03-05 15:00:00,34.09,590.0,391.67,310.0,1.03
2022-03-05 16:00:00,33.27,405.0,362.46,218.0,1.31
2022-03-05 17:00:00,31.59,191.0,256.14,119.0,2.28
2022-03-05 18:00:00,30.23,0.0,0.0,0.0,2.55
2022-03-05 19:00:00,28.79,0.0,-0.0,0.0,2.28
2022-03-05 20:00:00,28.17,0.0,-0.0,0.0,2.21
2022-03-05 21:00:00,27.49,0.0,-0.0,0.0,2.28
2022-03-05 22:00:00,26.93,0.0,-0.0,0.0,2.14
2022-03-05 23:00:00,26.51,0.0,-0.0,0.0,2.0
2022-03-06 00:00:00,26.07,0.0,-0.0,0.0,2.0
2022-03-06 01:00:00,25.76,0.0,-0.0,0.0,1.79
2022-03-06 02:00:00,25.54,0.0,-0.0,0.0,1.72
2022-03-06 03:00:00,25.35,0.0,-0.0,0.0,1.79
2022-03-06 04:00:00,25.34,0.0,-0.0,0.0,1.59
2022-03-06 05:00:00,25.39,0.0,-0.0,0.0,1.52
2022-03-06 06:00:00,25.41,0.0,-0.0,0.0,1.38
2022-03-06 07:00:00,25.57,120.0,151.07,88.0,2.07
2022-03-06 08:00:00,26.32,340.0,319.33,195.0,2.97
2022-03-06 09:00:00,28.24,584.0,500.96,251.0,3.1
2022-03-06 10:00:00,29.77,571.0,185.68,417.0,2.55
2022-03-06 11:00:00,31.25,746.0,314.87,451.0,1.93
2022-03-06 12:00:00,32.8,767.0,290.85,482.0,1.45
2022-03-06 13:00:00,33.97,718.0,249.1,480.0,0.97
2022-03-06 14:00:00,34.98,833.0,640.29,279.0,0.97
2022-03-06 15:00:00,35.52,627.0,485.05,280.0,0.62
2022-03-06 16:00:00,35.31,405.0,362.31,218.0,0.62
2022-03-06 17:00:00,34.2,152.0,110.3,121.0,2.14
2022-03-06 18:00:00,31.82,0.0,0.0,0.0,2.9
2022-03-06 19:00:00,29.2,0.0,-0.0,0.0,2.62
2022-03-06 20:00:00,28.46,0.0,-0.0,0.0,2.41
2022-03-06 21:00:00,27.94,0.0,-0.0,0.0,2.28
2022-03-06 22:00:00,27.5,0.0,-0.0,0.0,2.14
2022-03-06 23:00:00,27.11,0.0,-0.0,0.0,1.93
2022-03-07 00:00:00,26.77,0.0,-0.0,0.0,1.93
2022-03-07 01:00:00,26.41,0.0,-0.0,0.0,2.0
2022-03-07 02:00:00,26.07,0.0,-0.0,0.0,2.0
2022-03-07 03:00:00,25.74,0.0,-0.0,0.0,1.93
2022-03-07 04:00:00,25.52,0.0,-0.0,0.0,1.86
2022-03-07 05:00:00,25.45,0.0,-0.0,0.0,2.0
2022-03-07 06:00:00,25.52,0.0,-0.0,0.0,2.0
2022-03-07 07:00:00,25.77,91.0,51.48,80.0,3.24
2022-03-07 08:00:00,26.75,344.0,326.77,195.0,3.17
2022-03-07 09:00:00,28.05,549.0,399.05,283.0,3.03
2022-03-07 10:00:00,29.82,686.0,375.38,374.0,2.9
2022-03-07 11:00:00,31.23,686.0,225.9,474.0,2.55
2022-03-07 12:00:00,32.98,730.0,238.47,496.0,2.21
2022-03-07 13:00:00,33.54,697.0,221.64,485.0,2.07
2022-03-07 14:00:00,34.32,796.0,546.19,323.0,2.07
2022-03-07 15:00:00,34.14,649.0,547.6,257.0,2.07
2022-03-07 16:00:00,33.59,400.0,346.7,221.0,2.07
2022-03-07 17:00:00,31.96,177.0,199.32,121.0,2.83
2022-03-07 18:00:00,29.43,0.0,0.0,0.0,3.03
2022-03-07 19:00:00,29.66,0.0,-0.0,0.0,2.28
2022-03-07 20:00:00,28.77,0.0,-0.0,0.0,2.28
2022-03-07 21:00:00,28.13,0.0,-0.0,0.0,2.28
2022-03-07 22:00:00,27.7,0.0,-0.0,0.0,2.14
2022-03-07 23:00:00,27.22,0.0,-0.0,0.0,2.28
2022-03-08 00:00:00,26.83,0.0,-0.0,0.0,2.28
2022-03-08 01:00:00,26.38,0.0,-0.0,0.0,2.14
2022-03-08 02:00:00,26.04,0.0,-0.0,0.0,1.93
2022-03-08 03:00:00,25.8,0.0,-0.0,0.0,1.59
2022-03-08 04:00:00,25.67,0.0,-0.0,0.0,1.72
2022-03-08 05:00:00,25.47,0.0,-0.0,0.0,1.93
2022-03-08 06:00:00,25.36,0.0,-0.0,0.0,1.79
2022-03-08 07:00:00,25.75,103.0,78.87,86.0,3.45
2022-03-08 08:00:00,26.53,270.0,128.85,211.0,3.79
2022-03-08 09:00:00,28.19,554.0,408.4,281.0,3.72
2022-03-08 10:00:00,29.43,758.0,533.07,314.0,3.31
2022-03-08 11:00:00,30.57,702.0,246.8,470.0,2.9
2022-03-08 12:00:00,30.83,791.0,322.63,474.0,2.48
2022-03-08 13:00:00,31.63,829.0,427.14,420.0,2.55
2022-03-08 14:00:00,32.45,663.0,278.06,422.0,2.14
2022-03-08 15:00:00,31.67,80.0,0.0,80.0,1.93
2022-03-08 16:00:00,28.01,39.0,0.0,39.0,2.76
2022-03-08 17:00:00,25.99,42.0,0.0,42.0,2.0
2022-03-08 18:00:00,26.08,0.0,0.0,0.0,1.72
2022-03-08 19:00:00,26.57,0.0,-0.0,0.0,1.72
2022-03-08 20:00:00,26.26,0.0,-0.0,0.0,1.72
2022-03-08 21:00:00,25.95,0.0,-0.0,0.0,1.86
2022-03-08 22:00:00,25.74,0.0,-0.0,0.0,1.72
2022-03-08 23:00:00,25.6,0.0,-0.0,0.0,1.59
2022-03-09 00:00:00,25.41,0.0,-0.0,0.0,1.38
2022-03-09 01:00:00,25.3,0.0,-0.0,0.0,1.24
2022-03-09 02:00:00,25.08,0.0,-0.0,0.0,1.31
2022-03-09 03:00:00,25.01,0.0,-0.0,0.0,1.52
2022-03-09 04:00:00,24.99,0.0,-0.0,0.0,1.52
2022-03-09 05:00:00,24.97,0.0,-0.0,0.0,1.93
2022-03-09 06:00:00,25.02,0.0,-0.0,0.0,1.79
2022-03-09 07:00:00,24.84,86.0,36.79,78.0,2.62
2022-03-09 08:00:00,25.7,232.0,67.42,201.0,2.9
2022-03-09 09:00:00,26.99,422.0,143.22,326.0,2.76
2022-03-09 10:00:00,28.23,508.0,111.43,415.0,2.62
2022-03-09 11:00:00,29.24,596.0,124.26,479.0,2.34
2022-03-09 12:00:00,30.27,862.0,443.17,426.0,2.0
2022-03-09 13:00:00,31.18,620.0,135.63,490.0,1.66
2022-03-09 14:00:00,31.49,285.0,1.15,284.0,1.45
2022-03-09 15:00:00,31.75,340.0,36.28,314.0,1.45
2022-03-09 16:00:00,32.02,242.0,44.53,219.0,1.45
2022-03-09 17:00:00,31.44,118.0,39.19,107.0,1.45
2022-03-09 18:00:00,30.6,0.0,0.0,0.0,1.72
2022-03-09 19:00:00,29.0,0.0,-0.0,0.0,1.03
2022-03-09 20:00:00,28.62,0.0,-0.0,0.0,1.45
2022-03-09 21:00:00,27.92,0.0,-0.0,0.0,1.59
2022-03-09 22:00:00,27.31,0.0,-0.0,0.0,1.66
2022-03-09 23:00:00,26.82,0.0,-0.0,0.0,1.72
2022-03-10 00:00:00,26.38,0.0,-0.0,0.0,1.66
2022-03-10 01:00:00,26.03,0.0,-0.0,0.0,1.52
2022-03-10 02:00:00,25.68,0.0,-0.0,0.0,1.45
2022-03-10 03:00:00,25.41,0.0,-0.0,0.0,1.38
2022-03-10 04:00:00,25.26,0.0,-0.0,0.0,1.17
2022-03-10 05:00:00,24.94,0.0,-0.0,0.0,1.1
2022-03-10 06:00:00,24.81,0.0,-0.0,0.0,1.03
2022-03-10 07:00:00,25.4,103.0,72.94,87.0,1.72
2022-03-10 08:00:00,26.54,330.0,270.72,205.0,2.28
2022-03-10 09:00:00,28.16,607.0,553.43,235.0,2.41
2022-03-10 10:00:00,29.81,818.0,686.32,244.0,2.14
2022-03-10 11:00:00,30.84,822.0,442.18,405.0,1.79
2022-03-10 12:00:00,32.1,841.0,404.05,443.0,1.72
2022-03-10 13:00:00,32.98,600.0,116.74,488.0,1.72
2022-03-10 14:00:00,33.29,788.0,524.22,333.0,1.66
2022-03-10 15:00:00,33.2,594.0,400.34,307.0,2.0
2022-03-10 16:00:00,32.25,429.0,441.44,201.0,2.97
2022-03-10 17:00:00,29.71,191.0,260.31,118.0,2.83
2022-03-10 18:00:00,29.16,0.0,0.0,0.0,2.14
2022-03-10 19:00:00,28.44,0.0,-0.0,0.0,2.62
2022-03-10 20:00:00,27.79,0.0,-0.0,0.0,2.41
2022-03-10 21:00:00,27.19,0.0,-0.0,0.0,2.28
2022-03-10 22:00:00,26.66,0.0,-0.0,0.0,2.14
2022-03-10 23:00:00,26.3,0.0,-0.0,0.0,1.86
2022-03-11 00:00:00,26.05,0.0,-0.0,0.0,1.66
2022-03-11 01:00:00,25.82,0.0,-0.0,0.0,1.59
2022-03-11 02:00:00,25.5,0.0,-0.0,0.0,1.52
2022-03-11 03:00:00,25.38,0.0,-0.0,0.0,1.45
2022-03-11 04:00:00,25.39,0.0,-0.0,0.0,1.24
2022-03-11 05:00:00,25.33,0.0,-0.0,0.0,1.31
2022-03-11 06:00:00,25.4,0.0,-0.0,0.0,1.66
2022-03-11 07:00:00,25.53,102.0,67.78,87.0,1.72
2022-03-11 08:00:00,25.92,253.0,94.9,209.0,1.72
2022-03-11 09:00:00,27.72,448.0,178.04,328.0,2.41
2022-03-11 10:00:00,29.17,806.0,650.34,261.0,2.0
2022-03-11 11:00:00,31.09,859.0,515.61,372.0,1.59
2022-03-11 12:00:00,32.42,885.0,484.68,407.0,1.45
2022-03-11 13:00:00,33.55,637.0,149.95,493.0,1.52
2022-03-11 14:00:00,34.06,839.0,651.69,273.0,1.66
2022-03-11 15:00:00,33.56,642.0,525.71,265.0,1.52
2022-03-11 16:00:00,33.12,180.0,7.75,176.0,2.28
2022-03-11 17:00:00,30.34,0.0,0.0,0.0,2.9
2022-03-11 18:00:00,29.37,0.0,0.0,0.0,2.34
2022-03-11 19:00:00,29.18,0.0,-0.0,0.0,2.41
2022-03-11 20:00:00,28.26,0.0,-0.0,0.0,2.41
2022-03-11 21:00:00,27.54,0.0,-0.0,0.0,2.21
2022-03-11 22:00:00,27.08,0.0,-0.0,0.0,1.93
2022-03-11 23:00:00,26.61,0.0,-0.0,0.0,1.72
2022-03-12 00:00:00,26.23,0.0,-0.0,0.0,1.59
2022-03-12 01:00:00,25.91,0.0,-0.0,0.0,1.38
2022-03-12 02:00:00,25.62,0.0,-0.0,0.0,1.17
2022-03-12 03:00:00,25.42,0.0,-0.0,0.0,0.97
2022-03-12 04:00:00,25.23,0.0,-0.0,0.0,0.83
2022-03-12 05:00:00,24.89,0.0,-0.0,0.0,0.76
2022-03-12 06:00:00,24.8,0.0,-0.0,0.0,0.76
2022-03-12 07:00:00,25.32,119.0,116.47,93.0,1.17
2022-03-12 08:00:00,26.2,352.0,330.76,198.0,1.66
2022-03-12 09:00:00,28.08,554.0,393.58,288.0,1.38
2022-03-12 10:00:00,29.44,812.0,662.15,256.0,1.03
2022-03-12 11:00:00,30.91,901.0,608.92,325.0,1.1
2022-03-12 12:00:00,32.45,978.0,687.7,299.0,1.1
2022-03-12 13:00:00,33.33,752.0,294.45,469.0,0.97
2022-03-12 14:00:00,33.92,751.0,440.73,368.0,0.9
2022-03-12 15:00:00,34.55,667.0,600.85,236.0,1.17
2022-03-12 16:00:00,33.06,130.0,0.0,130.0,2.41
2022-03-12 17:00:00,29.6,61.0,0.0,61.0,2.9
2022-03-12 18:00:00,28.65,0.0,0.0,0.0,2.0
2022-03-12 19:00:00,28.45,0.0,-0.0,0.0,1.59
2022-03-12 20:00:00,28.01,0.0,-0.0,0.0,1.38
2022-03-12 21:00:00,27.6,0.0,-0.0,0.0,1.31
2022-03-12 22:00:00,27.15,0.0,-0.0,0.0,1.45
2022-03-12 23:00:00,26.66,0.0,-0.0,0.0,1.52
2022-03-13 00:00:00,26.26,0.0,-0.0,0.0,1.45
2022-03-13 01:00:00,25.89,0.0,-0.0,0.0,1.24
2022-03-13 02:00:00,25.56,0.0,-0.0,0.0,1.17
2022-03-13 03:00:00,25.27,0.0,-0.0,0.0,1.17
2022-03-13 04:00:00,25.0,0.0,-0.0,0.0,1.1
2022-03-13 05:00:00,24.75,0.0,-0.0,0.0,1.1
2022-03-13 06:00:00,24.7,0.0,-0.0,0.0,0.97
2022-03-13 07:00:00,24.9,135.0,182.05,94.0,1.45
2022-03-13 08:00:00,25.95,204.0,32.08,189.0,2.28
2022-03-13 09:00:00,27.64,417.0,129.86,329.0,2.07
2022-03-13 10:00:00,29.63,632.0,265.06,409.0,1.86
2022-03-13 11:00:00,31.38,923.0,658.71,299.0,1.59
2022-03-13 12:00:00,32.65,865.0,443.13,427.0,1.45
2022-03-13 13:00:00,33.56,962.0,717.35,272.0,1.24
2022-03-13 14:00:00,34.29,849.0,676.29,261.0,1.17
2022-03-13 15:00:00,34.73,670.0,611.88,231.0,1.17
2022-03-13 16:00:00,33.87,442.0,493.94,187.0,1.38
2022-03-13 17:00:00,30.84,187.0,246.82,118.0,2.9
2022-03-13 18:00:00,29.66,0.0,0.0,0.0,1.86
2022-03-13 19:00:00,29.0,0.0,-0.0,0.0,1.86
2022-03-13 20:00:00,28.43,0.0,-0.0,0.0,1.72
2022-03-13 21:00:00,27.93,0.0,-0.0,0.0,1.66
2022-03-13 22:00:00,27.44,0.0,-0.0,0.0,1.59
2022-03-13 23:00:00,27.01,0.0,-0.0,0.0,1.66
2022-03-14 00:00:00,26.63,0.0,-0.0,0.0,1.66
2022-03-14 01:00:00,26.22,0.0,-0.0,0.0,1.66
2022-03-14 02:00:00,25.93,0.0,-0.0,0.0,1.45
2022-03-14 03:00:00,25.72,0.0,-0.0,0.0,1.03
2022-03-14 04:00:00,25.47,0.0,-0.0,0.0,1.17
2022-03-14 05:00:00,25.45,0.0,-0.0,0.0,1.24
2022-03-14 06:00:00,25.33,0.0,-0.0,0.0,1.45
2022-03-14 07:00:00,25.08,137.0,184.87,95.0,1.52
2022-03-14 08:00:00,26.22,353.0,325.9,200.0,2.55
2022-03-14 09:00:00,27.63,591.0,485.67,261.0,3.03
2022-03-14 10:00:00,29.58,780.0,568.26,301.0,3.17
2022-03-14 11:00:00,30.82,754.0,315.18,455.0,2.69
2022-03-14 12:00:00,32.24,751.0,260.75,493.0,2.14
2022-03-14 13:00:00,33.18,836.0,436.33,416.0,2.07
2022-03-14 14:00:00,32.99,802.0,556.43,318.0,2.14
2022-03-14 15:00:00,30.21,481.0,179.78,352.0,2.55
2022-03-14 16:00:00,27.74,84.0,0.0,84.0,3.03
2022-03-14 17:00:00,26.79,49.0,0.0,49.0,2.21
2022-03-14 18:00:00,26.7,0.0,0.0,0.0,1.1
2022-03-14 19:00:00,25.85,0.0,-0.0,0.0,0.28
2022-03-14 20:00:00,25.69,0.0,-0.0,0.0,0.21
2022-03-14 21:00:00,25.71,0.0,-0.0,0.0,0.48
2022-03-14 22:00:00,25.71,0.0,-0.0,0.0,1.17
2022-03-14 23:00:00,25.42,0.0,-0.0,0.0,1.72
2022-03-15 00:00:00,25.15,0.0,-0.0,0.0,2.0
2022-03-15 01:00:00,24.95,0.0,-0.0,0.0,1.52
2022-03-15 02:00:00,24.83,0.0,-0.0,0.0,0.83
2022-03-15 03:00:00,24.72,0.0,-0.0,0.0,1.1
2022-03-15 04:00:00,24.5,0.0,-0.0,0.0,1.45
2022-03-15 05:00:00,24.31,0.0,-0.0,0.0,1.66
2022-03-15 06:00:00,24.4,0.0,-0.0,0.0,1.86
2022-03-15 07:00:00,24.41,139.0,187.62,96.0,2.83
2022-03-15 08:00:00,25.45,387.0,441.24,179.0,2.97
2022-03-15 09:00:00,27.02,504.0,270.08,320.0,3.03
2022-03-15 10:00:00,28.09,728.0,441.68,355.0,3.17
2022-03-15 11:00:00,28.93,843.0,473.71,393.0,3.03
2022-03-15 12:00:00,29.46,481.0,32.31,449.0,2.48
2022-03-15 13:00:00,30.06,224.0,0.0,224.0,2.21
2022-03-15 14:00:00,30.62,271.0,1.15,270.0,2.0
2022-03-15 15:00:00,30.69,104.0,0.0,104.0,1.59
2022-03-15 16:00:00,28.91,144.0,0.0,144.0,2.62
2022-03-15 17:00:00,26.27,92.0,10.76,89.0,1.66
2022-03-15 18:00:00,26.09,0.0,0.0,0.0,0.76
2022-03-15 19:00:00,26.5,0.0,-0.0,0.0,1.03
2022-03-15 20:00:00,25.81,0.0,-0.0,0.0,0.55
2022-03-15 21:00:00,25.83,0.0,-0.0,0.0,1.17
2022-03-15 22:00:00,25.73,0.0,-0.0,0.0,1.31
2022-03-15 23:00:00,25.42,0.0,-0.0,0.0,1.24
2022-03-16 00:00:00,25.05,0.0,-0.0,0.0,1.24
2022-03-16 01:00:00,24.71,0.0,-0.0,0.0,1.31
2022-03-16 02:00:00,24.44,0.0,-0.0,0.0,1.1
2022-03-16 03:00:00,24.17,0.0,-0.0,0.0,1.03
2022-03-16 04:00:00,23.9,0.0,-0.0,0.0,1.03
2022-03-16 05:00:00,23.7,0.0,-0.0,0.0,1.03
2022-03-16 06:00:00,23.55,0.0,-0.0,0.0,1.17
2022-03-16 07:00:00,24.45,150.0,237.9,95.0,1.52
2022-03-16 08:00:00,25.8,380.0,409.86,186.0,2.62
2022-03-16 09:00:00,27.49,475.0,213.75,329.0,2.83
2022-03-16 10:00:00,28.93,640.0,271.85,410.0,2.62
2022-03-16 11:00:00,29.6,782.0,358.49,441.0,2.14
2022-03-16 12:00:00,30.0,758.0,267.3,493.0,1.79
2022-03-16 13:00:00,30.96,821.0,407.74,428.0,1.79
2022-03-16 14:00:00,31.18,756.0,450.34,364.0,2.07
2022-03-16 15:00:00,31.02,593.0,399.96,306.0,2.41
2022-03-16 16:00:00,29.93,348.0,211.4,239.0,2.76
2022-03-16 17:00:00,27.64,159.0,143.7,119.0,1.93
2022-03-16 18:00:00,27.18,0.0,0.0,0.0,1.79
2022-03-16 19:00:00,27.73,0.0,-0.0,0.0,2.55
2022-03-16 20:00:00,26.93,0.0,-0.0,0.0,2.34
2022-03-16 21:00:00,26.31,0.0,-0.0,0.0,1.93
2022-03-16 22:00:00,25.86,0.0,-0.0,0.0,1.59
2022-03-16 23:00:00,25.4,0.0,-0.0,0.0,1.38
2022-03-17 00:00:00,24.93,0.0,-0.0,0.0,1.24
2022-03-17 01:00:00,24.47,0.0,-0.0,0.0,1.1
2022-03-17 02:00:00,24.1,0.0,-0.0,0.0,0.97
2022-03-17 03:00:00,23.71,0.0,-0.0,0.0,0.9
2022-03-17 04:00:00,23.47,0.0,-0.0,0.0,0.83
2022-03-17 05:00:00,23.39,0.0,-0.0,0.0,0.76
2022-03-17 06:00:00,23.47,0.0,-0.0,0.0,0.62
2022-03-17 07:00:00,24.28,113.0,81.48,94.0,0.28
2022-03-17 08:00:00,25.86,284.0,136.77,219.0,0.83
2022-03-17 09:00:00,27.73,630.0,591.42,225.0,1.31
2022-03-17 10:00:00,29.67,854.0,764.55,206.0,1.45
2022-03-17 11:00:00,31.2,958.0,738.1,255.0,1.31
2022-03-17 12:00:00,32.17,943.0,598.61,349.0,1.31
2022-03-17 13:00:00,32.86,889.0,543.34,365.0,1.38
2022-03-17 14:00:00,33.58,820.0,601.82,296.0,1.59
2022-03-17 15:00:00,33.89,669.0,610.45,231.0,2.0
2022-03-17 16:00:00,33.58,61.0,0.0,61.0,2.14
2022-03-17 17:00:00,31.44,112.0,32.39,103.0,2.0
2022-03-17 18:00:00,30.54,0.0,0.0,0.0,2.0
2022-03-17 19:00:00,29.24,0.0,-0.0,0.0,2.76
2022-03-17 20:00:00,28.18,0.0,-0.0,0.0,2.48
2022-03-17 21:00:00,27.41,0.0,-0.0,0.0,2.07
2022-03-17 22:00:00,26.81,0.0,-0.0,0.0,1.79
2022-03-17 23:00:00,26.34,0.0,-0.0,0.0,1.72
2022-03-18 00:00:00,25.9,0.0,-0.0,0.0,1.52
2022-03-18 01:00:00,25.57,0.0,-0.0,0.0,1.38
2022-03-18 02:00:00,25.27,0.0,-0.0,0.0,1.24
2022-03-18 03:00:00,25.26,0.0,-0.0,0.0,1.24
2022-03-18 04:00:00,25.05,0.0,-0.0,0.0,1.31
2022-03-18 05:00:00,25.01,0.0,-0.0,0.0,1.17
2022-03-18 06:00:00,25.04,0.0,-0.0,0.0,1.03
2022-03-18 07:00:00,25.25,139.0,170.06,99.0,1.52
2022-03-18 08:00:00,26.27,305.0,178.14,220.0,2.34
2022-03-18 09:00:00,27.76,518.0,292.78,317.0,2.34
2022-03-18 10:00:00,29.67,722.0,424.01,362.0,2.55
2022-03-18 11:00:00,31.54,851.0,484.47,389.0,2.28
2022-03-18 12:00:00,32.62,818.0,357.45,463.0,1.79
2022-03-18 13:00:00,33.28,848.0,457.03,407.0,1.45
2022-03-18 14:00:00,34.13,811.0,578.73,307.0,1.1
2022-03-18 15:00:00,34.34,589.0,390.3,309.0,0.69
2022-03-18 16:00:00,33.86,411.0,390.31,210.0,0.62
2022-03-18 17:00:00,32.41,175.0,201.89,119.0,1.72
2022-03-18 18:00:00,28.52,0.0,0.0,0.0,1.52
2022-03-18 19:00:00,28.91,0.0,-0.0,0.0,1.79
2022-03-18 20:00:00,28.16,0.0,-0.0,0.0,1.72
2022-03-18 21:00:00,27.51,0.0,-0.0,0.0,1.66
2022-03-18 22:00:00,27.09,0.0,-0.0,0.0,1.52
2022-03-18 23:00:00,26.73,0.0,-0.0,0.0,1.45
2022-03-19 00:00:00,26.41,0.0,-0.0,0.0,1.38
2022-03-19 01:00:00,26.04,0.0,-0.0,0.0,1.17
2022-03-19 02:00:00,25.78,0.0,-0.0,0.0,1.17
2022-03-19 03:00:00,25.52,0.0,-0.0,0.0,1.24
2022-03-19 04:00:00,25.36,0.0,-0.0,0.0,1.31
2022-03-19 05:00:00,25.26,0.0,-0.0,0.0,1.24
2022-03-19 06:00:00,25.22,0.0,-0.0,0.0,0.9
2022-03-19 07:00:00,25.85,144.0,189.69,99.0,1.45
2022-03-19 08:00:00,26.59,364.0,338.16,202.0,2.21
2022-03-19 09:00:00,27.85,626.0,571.03,233.0,2.34
2022-03-19 10:00:00,29.28,683.0,343.33,391.0,1.86
2022-03-19 11:00:00,30.46,867.0,517.41,373.0,1.66
2022-03-19 12:00:00,31.17,879.0,463.81,418.0,1.45
2022-03-19 13:00:00,32.59,932.0,638.1,316.0,1.31
2022-03-19 14:00:00,32.74,852.0,687.72,253.0,1.31
2022-03-19 15:00:00,31.35,653.0,566.05,247.0,2.28
2022-03-19 16:00:00,27.91,417.0,413.92,204.0,2.21
2022-03-19 17:00:00,27.86,163.0,158.93,119.0,1.52
2022-03-19 18:00:00,27.8,0.0,0.0,0.0,1.79
2022-03-19 19:00:00,27.75,0.0,-0.0,0.0,1.93
2022-03-19 20:00:00,26.73,0.0,-0.0,0.0,2.21
2022-03-19 21:00:00,26.18,0.0,-0.0,0.0,2.21
2022-03-19 22:00:00,25.84,0.0,-0.0,0.0,1.93
2022-03-19 23:00:00,25.63,0.0,-0.0,0.0,1.79
2022-03-20 00:00:00,25.5,0.0,-0.0,0.0,1.72
2022-03-20 01:00:00,25.39,0.0,-0.0,0.0,1.72
2022-03-20 02:00:00,25.31,0.0,-0.0,0.0,1.72
2022-03-20 03:00:00,25.24,0.0,-0.0,0.0,1.66
2022-03-20 04:00:00,25.19,0.0,-0.0,0.0,2.14
2022-03-20 05:00:00,25.23,0.0,-0.0,0.0,2.28
2022-03-20 06:00:00,25.31,0.0,-0.0,0.0,2.0
2022-03-20 07:00:00,25.78,102.0,50.16,90.0,2.9
2022-03-20 08:00:00,26.46,258.0,87.33,216.0,3.1
2022-03-20 09:00:00,27.79,545.0,346.42,306.0,2.9
2022-03-20 10:00:00,29.02,666.0,311.07,401.0,2.62
2022-03-20 11:00:00,30.11,728.0,268.87,471.0,2.48
